rank,trader,roi,pnl,pnl_clean,vol,vol_clean,net
352,0x1270652B1716f3194Cb484b9E04AC8Bd43755486,26.7786664853023,1578.011298900888,1578.011298900888,28204.455421353818,28204.455421353818,7470.803980593956
353,0x743D7B30661d65B41960Bf6b5d1bB93CF7972A73,26.75153557233151,25.95055073068291,25.95055073068291,297.9993320249986,297.9993320249986,122.95638675275771
354,0xA15059e8DC90ad21023D98009a8d7898c157102B,26.72181877526903,239.92954610259227,239.92954610259227,1996.646159062542,1996.646159062542,1137.8083473937918
355,0xC50cD1Da00786DF0A1A16B1e7886bE4d0112569B,26.556980029020654,29632.692333652598,29632.692333652598,480146.6573307878,480146.6573307878,
356,0xec69A9fAbC8Ca2443972aA3722dB4260b963C9fe,26.500216111613028,12743.351130512583,12743.351130512583,207252.67700477576,207252.67700477576,
357,0x1CCe94Ca9fD1c6E59961B7F55CB9e432821ce63c,26.413875385985218,41.12996093543587,41.12996093543587,832.7178754016601,832.7178754016601,
358,0x58Ab297D6883e3a70f4B8bAE256868de2bd4fe9e,26.28988791067956,261.6234688239688,261.6234688239688,9140.309026201208,9140.309026201208,1144.0699070883275
359,0x46B0b0e9fC24405Ed8833Cc53324C7fca0100c9C,25.842224440525012,15626.793337299086,15626.793337299086,486757.1483380408,486757.1483380408,76096.79418131935
360,0x5DeB4B191e9681a4b94250C8b32CA52381b26FbF,25.797863850204756,278.3402590032453,278.3402590032453,8008.192911269346,8008.192911269346,
362,0x8B09216e5eaDd0167d528b94379432940a9BF1a8,25.56561466730287,591.6551255940221,591.6551255940221,15569.263597037025,15569.263597037025,
363,0x5f2D7B79D8Cdd86Df4927d379BD29d602B59467C,25.091175370138664,275.76730337433446,275.76730337433446,5853.906200112397,5853.906200112397,
365,0xFB27Ea9e342B90d29144f2b02FCe921ebb259b67,24.76440608630819,7166.701191944496,7166.701191944496,339214.1732506626,339214.1732506626,
366,0x78f88DB18Fa0d31e01C50eFB0f579382211AFE7F,24.59090465488804,5148.234258483551,5148.234258483551,115884.73162519853,115884.73162519853,4983.875147741724
368,0x87fDd6b5cbAB8Ff24c91E1264397Ebb9Ec3904d2,24.527573386601816,82946.22024746814,82946.22024746814,2151915.0514579783,2151915.0514579783,
370,0x8cA9178e786bf9a6cA605Ba66BB93e7d6D7e0bc4,24.279751312857982,830.9682496079306,830.9682496079306,37201.8919913859,37201.8919913859,2804.1639699185016
372,0x77Faf98f0CE41357518C02895f8be00d58df9645,24.2356011914691,4761.118015207093,4761.118015207093,442099.5094013456,442099.5094013456,
373,0xaCDc50E4Eb30749555853D3B542bfA303537aDa5,24.22069660173739,7285.559040066565,7285.559040066565,169471.9029384436,169471.9029384436,36618.08782399116
374,0x4a9aE3bA9453770dD11f790BA4aC7e630a59f2B9,24.113409310093903,1330.4323486615383,1330.4323486615383,22309.25351212652,22309.25351212652,6847.828630342112
375,0x46E5B18cea020053e9B3D5087D60970d91fb8F0B,23.787142924940582,1482.5124041150123,1482.5124041150123,34883.758708430294,34883.758708430294,
376,0x06232028c253dA3404cce43A4789dc802a62C846,23.442686828344257,17.213663909823563,17.213663909823563,746.9215637464633,746.9215637464633,
377,0xe7014a666967F0C99435CDeBD2BbE87818bE379D,23.32134516195594,22.37046459324752,22.37046459324752,395.39883368577335,395.39883368577335,118.2931673271379
378,0x9736dEd01c51b413eE99D9F9aC5EECE62A7f5bFf,23.132514438306846,914.633328586238,914.633328586238,44753.547427055746,44753.547427055746,4612.969795987505
379,0xf0D57D75c5B8B2761571289E76D45cdAaFb99770,23.02693849826438,16.64728895334976,16.64728895334976,1035.298850790513,1035.298850790513,
380,0x8948Ff9fF6FBE063dEA6C2B4Acc9E1ef888Cb870,22.633933643392343,106.65442289664205,106.65442289664205,5661.000326459869,5661.000326459869,
381,0x9088DF1F81772Df28E95e8f9f76aef5928Db9595,22.502544350666604,116.90635161192833,116.90635161192833,3831.306073422388,3831.306073422388,636.4313874928827
382,0x5b5a990A984Fbd58cE8a9D9c88051790cf076E79,22.345279052947372,2390.924364310796,2390.924364310796,54817.381330069904,54817.381330069904,13090.832647601757
383,0xb1eF96dab739AaF9E247a8C11c8A205D8dD051Bc,22.293262915665267,140.80281595833708,140.80281595833708,1700.856762658495,1700.856762658495,772.3963897253976
384,0xaCe3692CE9E5F9912583b4c4f1d4831090dF3407,22.154842365508053,8.054690958098723,8.054690958098723,265.24411099457745,265.24411099457745,44.41103610925509
385,0x014A0da307e42c013Db73a0dBdFf9A39E4AFd7FA,21.90225272682888,21.206631004631877,21.206631004631877,616.4513909724456,616.4513909724456,
386,0x4D4Ef453CF782926825F5768499C7e02DaA3A9E7,21.379108260137954,212.50000046606755,212.50000046606755,3105.880664393208,3105.880664393208,
387,0x5c0a2344f0b46a717ecF0798880e4fF9bB303106,21.298734636055254,1.7635312170028985,1.7635312170028985,33.77875004016792,33.77875004016792,10.043512385543918
388,0x5F17e9D3B612262369CBf9F0fC141Eaa3D577e8e,21.118203109655596,2056.460369279335,2056.460369279335,264114.0675421559,264114.0675421559,
389,0xe62C0d3423351AB3dFA1c1A403392a5Ad58c617b,21.000542441309218,119.23735115709869,119.23735115709869,3600.783431897778,3600.783431897778,
390,0xfd7ca85a942c267901d8F77DA22D415E2F839a78,20.538975683186163,4562.583749223674,4562.583749223674,112716.412537676,112716.412537676,
391,0xE83356f9800a6bF5ee5c4c469bEe5855492D7e51,20.44861215443504,167.30516976162164,167.30516976162164,8526.608398772354,8526.608398772354,
392,0xC8Be49a9b1ca1A1cc654491a7cBbD27aBfA06A81,20.13683869950829,3268.219143073813,3268.219143073813,263042.8140114535,263042.8140114535,
393,0xB976dBFcbaECa1A31e570780ABD624b8708f6D4a,20.118027641578234,189.96453088723902,189.96453088723902,10700.774469098978,10700.774469098978,
394,0xd09C6314D412Ce748ECB8a2cE1096F0870b91666,20.089190969954824,1707.7086467336721,1707.7086467336721,1680543.9002001907,1680543.9002001907,
395,0xc8f451ED98278fe29d3b5Ff841F68C4615fb66ad,19.978732352923537,25.260421460816055,25.260421460816055,1286.1698829915729,1286.1698829915729,
396,0x0731E66A0beb417B7c16E15CCF7a4b363c2Abb4F,19.86409626136278,1725272.345412245,1725272.345412245,69439250.39775957,69439250.39775957,10410652.856621478
397,0x9db1D99D1C79A3A2C0123fcd0abB13d9B7c75657,19.78057543989788,196.19767970259338,196.19767970259338,2991.8704352091704,2991.8704352091704,1188.0681149117638
398,0xf789B80fa1CA909376809Ed0C28109d98BeB7121,19.68010753064878,1123.7584499901968,1123.7584499901968,23161.928192837553,23161.928192837553,6833.881975687979
399,0xF05454C3D16090b652cf5389C9eE520ceC477E5e,19.637612002907012,81.97376188944752,81.97376188944752,2841.236686907397,2841.236686907397,
400,0x578a3008CBa50D63f8DDeEfa68F02553F724c608,19.426496483613683,41591.91921705389,41591.91921705389,1107991.766295919,1107991.766295919,
401,0xeA57679D3478E2e26A449a03a066274bbefDcb1B,19.281664541388757,600.081610517668,600.081610517668,11122.288358141357,11122.288358141357,3712.269405454003
402,0xbA23A8AaaD173b99C058a0B61760a3d3aCD0E463,19.129350784535923,1295.622951989914,1295.622951989914,123748.75964567356,123748.75964567356,
403,0xc638b5e4068f45c01874B0f1b70C522222c182eb,19.0970592432072,30.529317427287445,30.529317427287445,1003.7898403820574,1003.7898403820574,
404,0x86c9cCa7e0ef13CcF20C820fBd393da020B0cEdD,18.895208079238753,55.02542300776114,55.02542300776114,2399.2576115815345,2399.2576115815345,254.12146036584838
405,0x28b7Ec763fD69F42eeb16FF6621e7c5F2f5e09Ea,18.84719463674885,6471.507226632735,6471.507226632735,400737.1615303428,400737.1615303428,40808.2207341931
406,0xC1c1fdadD3f76Ff4E34F6f3f0b00F4dB9B539A8F,18.793006283605155,1917.961842125932,1917.961842125932,64415.593835802065,64415.593835802065,
407,0xc8093c82aA7D7029cBD7f9C321870f09393aC165,18.77298462038408,264.1077200144033,264.1077200144033,18584.509874849522,18584.509874849522,
408,0x9BDf1b8Ce9E45deCb5f768b0fb435eb8EF8d1610,18.723318857574228,995.5494114308234,995.5494114308234,22317.510954838475,22317.510954838475,5793.68436990191
409,0x9cE04BEcf3A6a7E8142d7dFF4b5E71D6D23561F8,18.597394688631557,88.83269153494678,88.83269153494678,4054.4062799000667,4054.4062799000667,
410,0x7e8049eE410C95796873aa59324fA797a82Bf9B1,18.452125792195343,197.47121980625704,197.47121980625704,33762.69668252464,33762.69668252464,
411,0xC6f30cC94C3a19eD31087f959A62b1f989306028,18.29685254480193,1765.7433390115816,1765.7433390115816,81078.47066507119,81078.47066507119,100.27048631726221
412,0x1597E4B7cF6D2877A1d690b6088668afDb045763,18.29482208642949,53.56110482201638,53.56110482201638,894.6956205323511,894.6956205323511,346.32757485916574
413,0x2AA216a8e1FeD8251996B74441D2966eb09cB4AB,18.208910220462897,6995.880010463847,6995.880010463847,167180.4549769466,167180.4549769466,
414,0xdC28Dd6A9Af6f7DE939Ff0ac0eA0B11B3A71355e,18.12780199280542,50.166939529425555,50.166939529425555,1118.1567803536805,1118.1567803536805,326.90727213751484
415,0xEe41ceBB7D5e0722b4a6f83e24659e4682254301,17.935066244613488,34.8348104642424,34.8348104642424,1224.3437997945593,1224.3437997945593,
416,0x32599DD5B0ec67e74D189E1b73539b8E22DbfC26,17.739165935537322,321.8917955071139,321.8917955071139,5537.348439890484,5537.348439890484,2136.474266164654
417,0x0C181073b52BFe6cab3bF5D5dBa36d4eD7131A5c,17.361474851124,1576.4823292074059,1576.4823292074059,126909.42961974196,126909.42961974196,4493.557020122201
418,0x6a087212B8B9fed39E0874Bd37a5236236EE8aCD,17.284670159285305,50.55345682041681,50.55345682041681,894.844872044565,894.844872044565,343.02913818746646
419,0xEDD7E1e67a58DFF47Db318c79Ce829616563cb85,17.09411510583015,2971.791361742576,2971.791361742576,162946.78037735223,162946.78037735223,
420,0x95E156a594eC6C1E37bFb2192C3777E6b6Bc37D9,17.09225213467706,850.2503921588172,850.2503921588172,45495.53228021512,45495.53228021512,
421,0x8d6d4EB6bDD44e21Ca7C60928A8ec2e631D0A3c9,17.081765216507126,17771.201278041444,17771.201278041444,437459.5230952947,437459.5230952947,
422,0xB543E5DAD84C39931af830aa5530cE17378ACeF5,17.038065425444913,1702.7861083308562,1702.7861083308562,127584.35215596677,127584.35215596677,
423,0xA4B423909c829b1a040e7E1a012FCcEfa90116a7,16.950249761658903,3003.446243376392,3003.446243376392,633934.7410950054,633934.7410950054,
424,0x40f1B632E6a44e7Ede1C41019D92E29B5E9aB4D1,16.85462539321387,412.1009899548212,412.1009899548212,7455.017778630608,7455.017778630608,2857.13302324311
425,0x28d0F9b8af8752ab927d2D319e2C5827F5B13DAb,16.760947231427892,465.9332396599251,465.9332396599251,49249.15596591986,49249.15596591986,
426,0x45655b9FE67bB725CE43d12b50825aA9Cc87032e,16.67942505123557,15824.850663620828,15824.850663620828,1727014.8921285884,1727014.8921285884,
427,0xc60B9b458518AC11bCFe91F51B41fc1Eb57403CF,16.653973815625463,3204.5911796643636,3204.5911796643636,202288.84032420372,202288.84032420372,
428,0x95c14C058Aaffda687780eB60Ef8658EF1166578,16.649119954111107,605.2733226282281,605.2733226282281,11119.930213300493,11119.930213300493,4240.740688449988
429,0x0C6686d1C93E3f15984bC2EC20F8B8328A30FADb,16.542062237970956,25322.279148078826,25322.279148078826,2484937.491960978,2484937.491960978,
430,0xf81e61fB582190295cECD2678224d1f877350F21,16.459620051109695,1319.7249624063031,1319.7249624063031,27023.615885899177,27023.615885899177,9337.68016616162
431,0x5e73A25ECCc180bEa26A146E025bC058Fd811D8B,16.21930870797937,477.66181939637914,477.66181939637914,8928.577175291133,8928.577175291133,3422.68141299586
432,0x9fD7A5B3b0a7f7187Ef56A7Ca289cDEBf53D4da4,16.1627029762663,268.2273173480515,268.2273173480515,13309.485118797875,13309.485118797875,
433,0xe7Fb0cf4412fdcC59af70A040DF9344871773227,15.941097810163152,3.3193642956803977,3.3193642956803977,130.25760047612124,130.25760047612124,
434,0x3d8648DDcf10F0dedE9aC8d49857abD564Cd56F8,15.917754071873377,28.685992597426505,28.685992597426505,1857.2744447837738,1857.2744447837738,
435,0x759788035E0412EA065b0F9A558c43aF5e5be9a9,15.821263576690074,154.64529800931234,154.64529800931234,30810.753493003136,30810.753493003136,192.38345490523233
436,0xEd715eb58276959C0686B5969Be000aF9840F284,15.465993787874671,9225.24409316408,9225.24409316408,374311.7000293395,374311.7000293395,
437,0x392027fDc620d397cA27F0c1C3dCB592F27A4dc3,15.43802820626284,34646.61732403831,34646.61732403831,337857.0264043983,337857.0264043983,259070.4677091736
438,0xc7e6DA4D1373BABa0033A9799470b3B4900f338C,15.38105633115278,1333.597777415679,1333.597777415679,56068.3744221577,56068.3744221577,
439,0xb3635C098B78FBEC4a9be0312D60E7f3b5d5B7d6,15.161286899184109,9702.647981095615,9702.647981095615,301873.28052534553,301873.28052534553,216.73546676513098
440,0x4f15Fec6D26fE0b9f8BAA0648892344F261999D9,15.038635750492837,23.84936756318384,23.84936756318384,991.3637264451609,991.3637264451609,
441,0x48d18A882b0Be145606A11fCe6F8A301256B93fa,15.023482427291126,353.5186359859285,353.5186359859285,70691.678370897,70691.678370897,
442,0xff2A58BD8f275AD976655a0225645Dfb25fca640,14.903922684630318,144.51017278390154,144.51017278390154,3599.207532724014,3599.207532724014,1114.121837053522
443,0xec39E27beD0d40C5BFDD8203665C0e85F18E11Fb,14.715845639153471,427.1207214979833,427.1207214979833,6663.735592243478,6663.735592243478,3329.5752047223223
444,0x40E4fF25a318FAcf69Ac380e111C5c46a8793440,14.612638210127034,28.688301164483413,28.688301164483413,1540.7753284254522,1540.7753284254522,
445,0x58aDd9274F12B7acE7f781368B36616CAe93F8a5,14.496680481467694,766.33164402417,766.33164402417,7432.049578452704,7432.049578452704,6052.587659695035
446,0x47F7EA0dd4418AA1cec00786F5C47623aC37bA42,14.445406241279436,1164.1139151581638,1164.1139151581638,154009.28052454186,154009.28052454186,7960.305899322302
447,0x6863D194C9C4E968BF544f361D089D186E7F4b69,14.409382331832404,6139.317836091329,6139.317836091329,221778.8039487205,221778.8039487205,
448,0x9E4E93902d8E784F6E054ded51734b696274eD03,14.349963031977204,172.64008971378334,172.64008971378334,15724.734664213287,15724.734664213287,1375.5097945157588
449,0xF21B06D1B62f7fcAbE85597F2b6bbd2381C2AEb0,14.317398921037325,82.88342713466986,82.88342713466986,6235.836978414266,6235.836978414266,
450,0x67716AcBfdF64Aaaa181897CEa99D84B420835A9,14.026561065216544,99.39571993796622,99.39571993796622,12183.97091269561,12183.97091269561,
451,0xE60C3195c576031fb50C9B9F20Ec8059173e9f8A,13.926731990748928,476.9651865414785,476.9651865414785,17436.14016008955,17436.14016008955,3901.7829173509094
452,0xB7ca8F2C45A9f8f032339344231e42744cEA92Bd,13.787437309959587,433.60269917358187,433.60269917358187,32183.426512667167,32183.426512667167,
453,0x2d508eEfe594a37Ec9EE5e0b20046d88e02Ee69c,13.758580629787822,13.186881591076586,13.186881591076586,296.82352706705876,296.82352706705876,109.0316634468918
454,0xeF0Ca09fbf9a5f61E657Fb208b46b8685c1d4766,13.738854243506085,336.13935516143533,336.13935516143533,7453.46655636038,7453.46655636038,2782.772452825439
455,0x13B5aaD975DE738DeE4c7c0b2793D836d62E0e45,13.66242155430587,69.5603999574231,69.5603999574231,6551.699934826883,6551.699934826883,
456,0x6e3a39dAeeefd7a5F765c40f53080cc4303D559a,13.539881967028917,0.7912869571391826,0.7912869571391826,35.608016312292115,35.608016312292115,
457,0x52C0164a68A201A4AaE06cbC5264f95A47d1aD06,13.476262756502052,110.88969234120357,110.88969234120357,9414.721404157282,9414.721404157282,
458,0xD384010B318EF62fB2dAf41F1AB5F77061df1B57,13.258745761710275,1837.7327518643242,1837.7327518643242,77976.705750499,77976.705750499,
459,0xDE5724E2a37FF90540e05efBD293D606eFDcBC55,13.243851947196895,317.1136156391927,317.1136156391927,20572.087117271498,20572.087117271498,152.651165984727
460,0x54DEE6A23ee6Abc67C4303982b7Cb200eFBf7804,13.208771492010394,1237.5529151772996,1237.5529151772996,22212.778713476186,22212.778713476186,10606.727905643747
461,0x309C05A3917c0bEbCB585Af2A221C9CEbf8DEb26,13.197123103122493,189.5702308419619,189.5702308419619,4378.928747388709,4378.928747388709,1626.0214131235666
462,0xA14ad7F4C766BD5ca9b79A4A81873b8bCdF57C86,13.086717476264365,4.710230742180098,4.710230742180098,50.392358231243165,50.392358231243165,40.702684546758185
463,0x4677C06757a2059c7b750fd5b59c2E65Bf1851B3,13.051438514206632,1601.1186370279702,1601.1186370279702,63803.051462289804,63803.051462289804,
464,0xb82bE987cF6f25d0F040Ca4567e3dacb4b92Aa91,13.033008050575107,174.9191694336192,174.9191694336192,28481.655030873706,28481.655030873706,
465,0xff8a2dc31103C6871BFA30582Cdaa1774AC8F712,12.915815907825209,61.97905070396598,61.97905070396598,10776.721816604388,10776.721816604388,
466,0x0961f86626e297450073048A2c2Ad9657Fe56FBe,12.834908056221147,2430.3722275745104,2430.3722275745104,64801.0879894657,64801.0879894657,21114.534636670756
467,0xb5007b3e3dc1C1B8dD5564E4d69Ca43bF1F53292,12.769173751332177,11.273019319829825,11.273019319829825,285.3429269518208,285.3429269518208,99.55609494681578
468,0xAEC6be77C56D00008a53f83D766Ebae0080504B1,12.761927156093947,6001.61682381097,6001.61682381097,203317.43571723698,203317.43571723698,53029.12881634838
469,0xA712b4B40f21867ccefcb4000dB3Bb31C68d9D26,12.746653524284687,415.51704931598704,415.51704931598704,44396.81948711662,44396.81948711662,528.3031884578901
470,0x79D5df9f09C65Dc830ee6db4864E6D52Af095b5f,12.712796101542775,143.2700542201944,143.2700542201944,39077.978876977744,39077.978876977744,
471,0xFF1D12F9f041a9E9CaEdD9863F328df2e49e7c49,12.649759706014855,186.40909078570337,186.40909078570337,4508.12147207777,4508.12147207777,1660.0267334755279
472,0xccE84676F4fdD7bEbFd21f428704c01d217bF982,12.60945260965082,10.953723285784429,10.953723285784429,678.5957350483674,678.5957350483674,
473,0xF2701bfd25588536798D468e0e13e62CFf0922a0,12.39116988896446,276.54598065274774,276.54598065274774,6819.590511774555,6819.590511774555,2508.344778755248
474,0xAf9EB4f8F69C41cc260Dcaec145be88FB6b05C49,12.30088218009466,1537.9598977309859,1537.9598977309859,346268.9821050798,346268.9821050798,
475,0x06C8F0bE400224E03238dB128960780C03591E6c,12.14067661816891,26.0936838166336,26.0936838166336,3170.06581982553,3170.06581982553,
476,0x2A3312236AFb1AE1aB98506eBA3dEB6fAcbE4FfA,12.129447644681616,112.45518748350246,112.45518748350246,5775.051417799362,5775.051417799362,
477,0x8eC2B04BcC20E0811cB97b1AB86Fa0847a75F490,11.977460637825162,4836.00547958781,4836.00547958781,102576.36677143941,102576.36677143941,45211.88836344023
478,0x22e5DA464392992C639380ab10097b9A86fB591d,11.916121041352428,306.50271972883905,306.50271972883905,21836.066819845666,21836.066819845666,
479,0x31632636D664895f1BD9D03f5F7c162A2A6980EB,11.779008841263009,73.57316551224598,73.57316551224598,2356.8239681362634,2356.8239681362634,559.9649264630801
480,0x98DA6299E5E15024f5c7db85543aDca5Cb4031cb,11.699461907032584,4043.2704103536325,4043.2704103536325,383146.81979002943,383146.81979002943,
481,0x18f87037ff5e16C69199F1A8B54cC3a9d05F7889,11.698980487593554,109.82632070778246,109.82632070778246,3194.827193268377,3194.827193268377,1048.594624700171
482,0x8Ffc94C5a42c5Be56832fe9146ef1948Aed698B7,11.637715016468874,570.6409530478502,570.6409530478502,81971.05428405917,81971.05428405917,1763.660908607373
483,0xDfCdCb83bAf322d88e20948a0a3a4aBB749fC7b2,11.575770093931656,1138.6840401583947,1138.6840401583947,79837.45602579483,79837.45602579483,
484,0x2778FdC3dbc3553F1f6f26D8d310F08DB49abe4D,11.42341356124388,267.4889874552308,267.4889874552308,14755.172531503496,14755.172531503496,220.43935105417248
485,0x487C5851051e4f9F1201f18ed93C9131548E4ED2,11.420967525879043,693.5627313901292,693.5627313901292,37845.91288416074,37845.91288416074,
486,0x4Ffc5F22770ab6046c8D66DABAe3A9CD1E7A03e7,11.331351697488634,92.71027926477164,92.71027926477164,4238.754910323119,4238.754910323119,910.8852131989024
487,0xd30c80fAdd9C74e1E46BF1a4Ba8e5aCCef86dE51,11.244746456209965,892.0424529313349,892.0424529313349,56640.11392774032,56640.11392774032,194.49444380728602
488,0xB8248C57F4f1375e345613F3Fb12c48209B4Bb57,11.240799532100198,1670.198952815508,1670.198952815508,61051.79436411115,61051.79436411115,16528.563324904375
489,0xc2eF7Ef0bEE740420b076fe4021a0DaDce14E90B,10.998644028072144,23727.544011157133,23727.544011157133,5062719.425526483,5062719.425526483,
490,0x570536c56F4eD8df9C4636baFAE009f7c13734f6,10.883474411001304,118.55900729449475,118.55900729449475,7948.552407316219,7948.552407316219,1207.907893663467
491,0xa7B73438f62E7F3C75fB5fAd232868D2F57d5120,10.71311521177838,10.623625411286909,10.623625411286909,513.2200205604591,513.2200205604591,
492,0x2804004C7b7dd8ffD08FBCecc01Efe0c81019305,10.689337530550429,6502.140451342974,6502.140451342974,277985.9249549004,277985.9249549004,67330.42314668937
493,0x8C9a359419B37520D87C9e55c04514A9b8549C72,10.656577383817998,108.20752306204784,108.20752306204784,5440.757896031141,5440.757896031141,1119.6443303878068
494,0x3798061392193c9bb32816d3532162B90af7022f,10.41791573805924,5969.823849886018,5969.823849886018,828109.8782606648,828109.8782606648,59709.92094011425
496,0x018158dA353D4652A35af8D7d131c79c886d91aF,10.2328646190388,498.5991261935507,498.5991261935507,22152.412470465482,22152.412470465482,
497,0x69AcB472C90D065a3D2737F3487b2d773F80FfF4,10.22602430345297,850.4470385703938,850.4470385703938,36616.698184224304,36616.698184224304,9166.944372565851
498,0xE8ABfAa0e507CC7A8Ab7D1Fbf5Ab16991d3a2a13,10.222208254525222,118.39518749939022,118.39518749939022,2575.3866787942734,2575.3866787942734,1276.6105608457353
499,0xF88bDC2023CF64C2F8090A16F90589A74150e7a6,10.182563632969691,15.509095490033452,15.509095490033452,614.8857975770316,614.8857975770316,167.81941781217648
500,0x72192898d96daE7c63c3A6D796b82F1257c4626F,10.128142623951751,1.6186579564070607,1.6186579564070607,83.78008828820279,83.78008828820279,17.60044273675902
501,0x6e8cAA52251d79c441a0a7FA029e5746156aD211,10.113179539654592,31.99443654765255,31.99443654765255,1891.9942336093825,1891.9942336093825,
502,0x2F062d9Aa98209D2c79a744b0d4Ef203d363B7D6,10.097317633797072,319.6431557163038,319.6431557163038,7479.840442633814,7479.840442633814,3485.2676047919217
503,0x69bEc9C8Fb9617F9325BFa7b464EA09C41d244B7,10.046897354149104,359.46500535789085,359.46500535789085,29887.11189399384,29887.11189399384,
504,0x56188429Ea148529Ab8cFAcb6F1E044B3E469066,9.784937801704432,271.1512046147464,271.1512046147464,5589.602271458694,5589.602271458694,3042.259310866733
505,0xbfE478C3925d8B0806BC95628E7C0bC04c9aCc2F,9.684318339167978,362.02655772104254,362.02655772104254,11418.73315046828,11418.73315046828,4100.302655655942
506,0x1c548493930D6De8Db946BDa03011e8AF93dDAe4,9.647087343354476,1215.872102494515,1215.872102494515,78287.5314073605,78287.5314073605,114.66840190736595
507,0x2fC4A9f3429880B744550d2d0B8389e344fBeF20,9.625828755169763,999.616729688075,999.616729688075,25555.12358212506,25555.12358212506,11384.350918432176
508,0x63BE292a1e64739C79493cf6f2F99BD75B49133E,9.562100221390391,4281.780985908928,4281.780985908928,277663.1233867698,277663.1233867698,
509,0xa05b749baDD07a6c0E1d5e5e57d0e046b7C4C4D9,9.559735288254203,470.93874784625126,470.93874784625126,9942.753129043658,9942.753129043658,5397.212683745726
510,0x9e24FB6004E6635F3DF6fc4bD487d1D17f55A079,9.459953785024432,5892.3692571247275,5892.3692571247275,267304.42674995057,267304.42674995057,107.73662110498633
511,0x79F49449A106D290E697C3492694b80171052a8c,9.4347238609963,1883.5303120628573,1883.5303120628573,208489.1245309089,208489.1245309089,
512,0xC77c6375E9fd581701425a6fb70bf371fB1CbA28,9.418782775763376,127260.74990535852,127260.74990535852,5593709.751786321,5593709.751786321,
513,0x8457E5d5877d2CCC9147334246a16e2F91F75f51,9.392284850400525,98.22022113823674,98.22022113823674,13950.156712556669,13950.156712556669,
514,0x42F76892b4ea3042820B1A96Ce8326004790795A,9.321732742623283,318.9515823240902,318.9515823240902,19112.378341387168,19112.378341387168,
515,0xd0E90C1e7386A98BB83935F843b545b70D3bE834,9.320029070629694,91.56251876080525,91.56251876080525,2979.3742798357193,2979.3742798357193,1073.989913213331
516,0x3A9F97C69130aa2A64AD278D08cf18d6351e6FC0,9.312929928019514,232984.98628688997,232984.98628688997,13241496.900749605,13241496.900749605,
517,0xc21AFF576E39B33f261e89B897868287c3958dAd,9.23629688323543,1002.7891496241207,1002.7891496241207,16339.575080648767,16339.575080648767,11859.83675540494
518,0x03c747ea1B25F3dEe25362C5de2820E309e6eb39,9.164293956606695,1102.8821000098362,1102.8821000098362,39063.857347899226,39063.857347899226,13137.438228741936
519,0x9f8bb4953DC0DA66F74877A221dA30eAadB2b533,9.120151103106036,0.5489306531149845,0.5489306531149845,48.82710131833064,48.82710131833064,
520,0x7B1d1647475d1cc036acF4Fc7d4b0024e7c32273,9.076019263857319,388.7934550129278,388.7934550129278,26478.127857100113,26478.127857100113,
521,0x8df839cb3a3d0Dc329c1E4132D45E081F3eDB869,8.974512627745474,1016.2219475350114,1016.2219475350114,1326454.4783974069,1326454.4783974069,6533.808655706321
522,0x2880a6bb2cD1DF6E03dC8BbFBEd009DE586c2603,8.950562317175434,4966.0312984041575,4966.0312984041575,299033.8865629472,299033.8865629472,224.44578189357316
523,0x75675550EE37B30bbcF84e04322C0974377eee8d,8.874279652040865,1506.543609479443,1506.543609479443,262684.84470231505,262684.84470231505,
524,0x673c563170c040ECCd49564067875DFf717775Ac,8.817469467397322,158.72882970272335,158.72882970272335,18501.206854426953,18501.206854426953,1958.8919069849835
525,0xE857A030e2850F141Df444Aa28C4254Dc4F2fAb3,8.517633457025747,267.9549529923524,267.9549529923524,20362.23214990134,20362.23214990134,
526,0xE5984f2809Fd897202C59B9DB7186CDFdb012522,8.448627653906644,608.264157165757,608.264157165757,47170.15536111022,47170.15536111022,7728.573732513743
527,0x766eb65160729E4dafFC470083753671a9570340,8.443477949178153,2.5320522964829553,2.5320522964829553,91.38184394118143,91.38184394118143,32.5203143814146
528,0x5E4C571F45baD077505Bc4EeB0d1ec253fB3231d,8.234362873799705,525.9667704876379,525.9667704876379,19484.003035037254,19484.003035037254,6913.428418081183
529,0x15d221425c589907B64f6064C8b1A34DbdFb8A40,8.21662883513086,207.34726854344285,207.34726854344285,5074.810991554772,5074.810991554772,2730.855056274013
531,0x6611aDe45F65a6FD0B38A20D448d2ba55b77f74f,8.069078035505035,6670.045027554785,6670.045027554785,465568.74484321265,465568.74484321265,
532,0x052fcFaD09551bFF48Db666A355951565D8491b4,8.068951801835556,23.685913653454538,23.685913653454538,1814.3742756665888,1814.3742756665888,
533,0xC3782928fac37B518c1bB63914D3069C9C107813,8.030967154104426,168.4045719789602,168.4045719789602,9145.26474645317,9145.26474645317,
534,0xbba2379F5cc9A2f248C5Cf18aD72379AE2478F42,8.0250122790681,392.61340653065446,392.61340653065446,14909.994097353661,14909.994097353661,5284.984818281896
535,0x5e636E28C8dC98AF77D8AfF4ad22293b5dDd2951,7.6289706517430815,3195.628853518455,3195.628853518455,294112.5898282651,294112.5898282651,101.52745398348465
536,0x8A345365097244e553d0c2A5442E5AD9E4182293,7.624533870973176,7374.536041231084,7374.536041231084,583503.5579570928,583503.5579570928,
537,0x8a97Ff08958A4637c85939D13b29b5dCA6Dba977,7.624476917567352,142.2418841555163,142.2418841555163,27843.594718853008,27843.594718853008,338.0602866832641
